year,jvndb_id,title,description,published_date,cvss_score,cvss_severity,cve_ids,affected_products,link
2025,JVNDB-2025-021601,フォーティネットの FortiSOAR におけるアクセス制御に関する脆弱性,フォーティネットの FortiSOAR には、アクセス制御に関する脆弱性が存在します。 ,2025-12-11 07:37:43+00:00,6.5,Medium,CVE-2025-59810,フォーティネット:FortiSOAR,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021601.html
2025,JVNDB-2025-021602,フォーティネットの Fortiweb におけるパスワードの代わりにパスワードハッシュを使用する認証に関する脆弱性,フォーティネットの Fortiweb には、パスワードの代わりにパスワードハッシュを使用する認証に関する脆弱性が存在します。 ,2025-12-11 07:49:29+00:00,7.5,High,CVE-2025-64471,フォーティネット:Fortiweb,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021602.html
2025,JVNDB-2025-021603,フォーティネットの FortiExtender ファームウェアにおける OS コマンドインジェクションの脆弱性,フォーティネットの FortiExtender ファームウェアには、OS コマンドインジェクションの脆弱性が存在します。 ,2025-12-11 07:49:32+00:00,7.2,High,CVE-2025-64153,フォーティネット:FortiExtender ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021603.html
2025,JVNDB-2025-021604,マイクロソフトの複数の Microsoft 製品におけるリモートでコードを実行される脆弱性,マイクロソフトの Microsoft 365 Apps、Excel、Office には、リモートでコードを実行される脆弱性が存在します。 ,2025-12-11 07:59:41+00:00,7.8,High,CVE-2025-62553,マイクロソフト:Microsoft 365 Apps; マイクロソフト:Microsoft Excel; マイクロソフト:Microsoft Office,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021604.html
2025,JVNDB-2025-021605,"Tozed Kangwei Tech Co.,Ltd. の ZLT T10 PLUS ファームウェアにおけるリソースの不適切なシャットダウンおよびリリースに関する脆弱性","Tozed Kangwei Tech Co.,Ltd. の ZLT T10 PLUS ファームウェアには、リソースの不適切なシャットダウンおよびリリースに関する脆弱性が存在します。",2025-12-11 08:23:56+00:00,4.3,Medium,CVE-2025-12917,"Tozed Kangwei Tech Co.,Ltd.:ZLT T10 PLUS ファームウェア",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021605.html
2025,JVNDB-2025-021606,Nextcloud の Nextcloud 用 Approval における認証に関する脆弱性,Nextcloud の Nextcloud 用 Approval には、認証に関する脆弱性が存在します。,2025-12-11 08:27:07+00:00,2.7,Low,CVE-2025-66515,Nextcloud:Approval,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021606.html
2025,JVNDB-2025-021607,Sangfor Technologies の OSM におけるコマンドインジェクションの脆弱性,Sangfor Technologies の OSM には、コマンドインジェクションの脆弱性が存在します。,2025-12-11 09:25:18+00:00,9.8,Critical,CVE-2025-12916,Sangfor Technologies:OSM,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021607.html
2025,JVNDB-2025-021608,Nextcloud の Two-Factor WebAuthn におけるユーザ制御の鍵による認証回避に関する脆弱性,Nextcloud の Two-Factor WebAuthn には、ユーザ制御の鍵による認証回避に関する脆弱性が存在します。,2025-12-12 00:33:18+00:00,4.3,Medium,CVE-2025-66558,Nextcloud:Two-Factor WebAuthn,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021608.html
2025,JVNDB-2025-021609,IBM の IBM Storage Defender - Resiliency Service におけるログファイルからの情報漏えいに関する脆弱性,IBM の IBM Storage Defender - Resiliency Service には、ログファイルからの情報漏えいに関する脆弱性が存在します。 ,2025-12-12 00:37:13+00:00,6.5,Medium,CVE-2025-64650,IBM:IBM Storage Defender - Resiliency Service,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021609.html
2025,JVNDB-2025-021610,IBM の watsonx.data における制限またはスロットリング無しのリソースの割り当てに関する脆弱性,IBM の watsonx.data には、制限またはスロットリング無しのリソースの割り当てに関する脆弱性が存在します。 ,2025-12-12 00:37:16+00:00,6.5,Medium,CVE-2025-36140,IBM:watsonx.data,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021610.html
2025,JVNDB-2025-021611,IBM の IBM WebSphere Application Server におけるクロスサイトスクリプティングの脆弱性,IBM の IBM WebSphere Application Server には、クロスサイトスクリプティングの脆弱性が存在します。 ,2025-12-12 00:37:18+00:00,5.4,Medium,CVE-2025-12635,IBM:IBM WebSphere Application Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021611.html
2025,JVNDB-2025-021612,アドビの Adobe DNG Software Development Kit (SDK) における整数オーバーフローの脆弱性,アドビの Adobe DNG Software Development Kit (SDK) には、整数オーバーフローの脆弱性が存在します。 ,2025-12-12 00:58:52+00:00,7.8,High,CVE-2025-64783,アドビ:Adobe DNG Software Development Kit (SDK),https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021612.html
2025,JVNDB-2025-021613,IBM の IBM Cognos Controller および IBM Controller におけるサーバ側のセキュリティのクライアント側での実施に関する脆弱性,IBM の IBM Cognos Controller および IBM Controller には、サーバ側のセキュリティのクライアント側での実施に関する脆弱性が存在します。 ,2025-12-12 01:06:27+00:00,2.7,Low,CVE-2025-36102,IBM:IBM Cognos Controller; IBM:IBM Controller,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021613.html
2025,JVNDB-2025-021614,IBM の IBM Cognos Controller および IBM Controller における入力で指定された数量の不適切な検証に関する脆弱性,IBM の IBM Cognos Controller および IBM Controller には、入力で指定された数量の不適切な検証に関する脆弱性が存在します。 ,2025-12-12 01:06:30+00:00,6.5,Medium,CVE-2025-36015,IBM:IBM Cognos Controller; IBM:IBM Controller,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021614.html
2025,JVNDB-2025-021615,IBM の IBM InfoSphere Information Server におけるサーバサイドのリクエストフォージェリの脆弱性,IBM の IBM InfoSphere Information Server には、サーバサイドのリクエストフォージェリの脆弱性が存在します。 ,2025-12-12 01:06:33+00:00,4.3,Medium,CVE-2025-12832,IBM:IBM InfoSphere Information Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021615.html
2025,JVNDB-2025-021616,アドビの Adobe DNG Software Development Kit (SDK) におけるヒープベースのバッファオーバーフローの脆弱性,アドビの Adobe DNG Software Development Kit (SDK) には、ヒープベースのバッファオーバーフローの脆弱性が存在します。 ,2025-12-12 01:16:45+00:00,7.1,High,CVE-2025-64784,アドビ:Adobe DNG Software Development Kit (SDK),https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021616.html
2025,JVNDB-2025-021617,IBM の IBM Cognos Controller および IBM Controller におけるアクセスパーミションのディレクトリの一時ファイル作成に関する脆弱性,IBM の IBM Cognos Controller および IBM Controller には、アクセスパーミションのディレクトリの一時ファイル作成に関する脆弱性が存在します。 ,2025-12-12 01:28:05+00:00,4.3,Medium,CVE-2025-33111,IBM:IBM Cognos Controller; IBM:IBM Controller,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021617.html
2025,JVNDB-2025-021618,Apache HTTP Serverのmod_userdirによりユーザーのCGIスクリプトが不正に実行される脆弱性,この脆弱性は、Apache HTTP Serverにおいて、mod_userdirとsuexecのバイパスが可能となり、AllowOverride FileInfoの設定を利用することで、ユーザーがhtaccessファイルのRequestHeaderディレクティブを使って一部のCGIスクリプトを予期しないユーザーIDで実行できてしまう問題です。該当するバージョンではアップグレードによって本脆弱性が修正されています。 ,2025-12-12 02:08:42+00:00,5.4,Medium,CVE-2025-66200,Apache Software Foundation:Apache HTTP Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021618.html
2025,JVNDB-2025-021619,Apache HTTP Serverの環境変数が上書きされることによる情報漏えいが起きる脆弱性,Apache HTTP Server においてエスケープやメタ、コントロールシーケンスの処理が不適切であるため、設定ファイルで指定された環境変数が、サーバーが CGI プログラム用に生成する環境変数を予期せず上書きしてしまう脆弱性が存在します。この問題はバージョン 2.4.0 から 2.4.65 までの Apache HTTP Server に影響し、バージョン 2.4.66 で修正されています。ユーザーには修正版へのアップグレードが推奨されています。 ,2025-12-12 02:08:44+00:00,6.5,Medium,CVE-2025-65082,Apache Software Foundation:Apache HTTP Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021619.html
2025,JVNDB-2025-021620,Apache HTTP ServerのSSRFによる情報漏えいが起きる脆弱性,Windows上のApache HTTP Serverには、サーバーサイドリクエストフォージェリ（SSRF）の脆弱性が存在します。この脆弱性は、AllowEncodedSlashesがオンでMergeSlashesがオフの場合に、SSRFや悪意のあるリクエスト、コンテンツによってNTLMハッシュが悪意のあるサーバーに漏洩する可能性があります。ユーザーには、本脆弱性が修正されたバージョン2.4.66へのアップグレードを推奨します。 ,2025-12-12 02:08:46+00:00,7.5,High,CVE-2025-59775,Apache Software Foundation:Apache HTTP Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021620.html
2025,JVNDB-2025-021621,整数オーバーフローによりApache HTTP ServerのACME証明書更新処理でバックオフタイマーが0になり更新試行が繰り返される脆弱性,ACME証明書の更新に失敗した際、整数オーバーフローが発生してデフォルト設定の場合約30日後にバックオフタイマーが0になります。その結果、証明書の更新試行が遅延なく繰り返され、成功するまで継続されます。本脆弱性は2.4.30から2.4.66未満のApache HTTP Serverに影響を及ぼします。対策として、2.4.66へのアップグレードを推奨します。 ,2025-12-12 02:08:49+00:00,7.5,High,CVE-2025-55753,Apache Software Foundation:Apache HTTP Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021621.html
2025,JVNDB-2025-021622,D-Link Corporation の DCS-930L ファームウェアにおけるインジェクションに関する脆弱性,D-Link Corporation の DCS-930L ファームウェアには、インジェクションに関する脆弱性、コマンドインジェクションの脆弱性が存在します。,2025-12-12 02:50:36+00:00,8.8,High,CVE-2025-14225,D-Link Corporation:DCS-930L ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021622.html
2025,JVNDB-2025-021623,ウォッチガード・テクノロジーの WatchGuard Fireware におけるクロスサイトスクリプティングの脆弱性,ウォッチガード・テクノロジーの WatchGuard Fireware には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-12 02:50:38+00:00,6.1,Medium,CVE-2025-13937,ウォッチガード・テクノロジー:WatchGuard Fireware,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021623.html
2025,JVNDB-2025-021624,HashiCorp の Terraform における不正な認証に関する脆弱性,HashiCorp の Terraform には、不正な認証に関する脆弱性が存在します。,2025-12-12 02:50:41+00:00,4.3,Medium,CVE-2025-13432,HashiCorp:Terraform,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021624.html
2025,JVNDB-2025-021625,HashiCorp の Vault 用 Terraform Provider におけるリソースの安全ではないデフォルト値への初期化に関する脆弱性,HashiCorp の Vault 用 Terraform Provider には、リソースの安全ではないデフォルト値への初期化に関する脆弱性が存在します。,2025-12-12 02:50:43+00:00,9.8,Critical,CVE-2025-13357,HashiCorp:Terraform Provider,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021625.html
2025,JVNDB-2025-021626,ウォッチガード・テクノロジーの WatchGuard Fireware における無効なポインタや参照の解放に関する脆弱性,ウォッチガード・テクノロジーの WatchGuard Fireware には、無効なポインタや参照の解放に関する脆弱性が存在します。,2025-12-12 02:50:46+00:00,7.5,High,CVE-2025-11838,ウォッチガード・テクノロジー:WatchGuard Fireware,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021626.html
2025,JVNDB-2025-021627,LibreOffice プロジェクトの LibreOffice 等複数ベンダの製品における脆弱性,LibreOffice プロジェクトの LibreOffice 等複数ベンダの製品には、不特定の脆弱性が存在します。,2025-12-12 02:50:48+00:00,7.8,High,CVE-2025-1080,Debian:Debian GNU/Linux; LibreOffice プロジェクト:LibreOffice,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021627.html
2025,JVNDB-2025-021628,LibreOffice プロジェクトの LibreOffice における脆弱性,LibreOffice プロジェクトの LibreOffice には、不特定の脆弱性が存在します。,2025-12-12 02:50:51+00:00,7.8,High,CVE-2025-0514,LibreOffice プロジェクト:LibreOffice,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021628.html
2025,JVNDB-2025-021629,Flexense Ltd. の DiskBoss におけるバッファエラーの脆弱性,Flexense Ltd. の DiskBoss には、バッファエラーの脆弱性が存在します。,2025-12-12 02:51:03+00:00,7.8,High,CVE-2020-36881,Flexense Ltd.:DiskBoss,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021629.html
2025,JVNDB-2025-021630,Flexense Ltd. の DiskBoss におけるバッファエラーの脆弱性,Flexense Ltd. の DiskBoss には、バッファエラーの脆弱性が存在します。,2025-12-12 02:51:06+00:00,7.8,High,CVE-2020-36880,Flexense Ltd.:DiskBoss,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021630.html
2025,JVNDB-2025-021631,シーメンスの sinec security monitor における入力確認に関する脆弱性,シーメンスの sinec security monitor には、入力確認に関する脆弱性が存在します。,2025-12-12 03:01:27+00:00,6.5,Medium,CVE-2025-40831,シーメンス:sinec security monitor,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021631.html
